SeqNum,MAANTH,MGEMLE,MGEMOM,APERSA,AWAPAR,AMOTSC,Resp,rand,RespHoldout,pwapar2,PAANHA2,PPERSA2,MGODRK2,MGODPR2,MRELGE2,MFALLE2,MFWEKI2,MOPLHO2,MSKA2,MSKB12,MSKB22,MSKC2,MHHUUR2,MAUT12,MAUT22,MAUT02,MINKGE2,mostyp_1,mostyp_2,mostyp_3,mostyp_4,mostyp_5,mostyp_7,mostyp_8,mostyp_9,mostyp_10,mostyp_11,mostyp_12,mostyp_13,mostyp_14,mostyp_15,mostyp_16,mostyp_17,mostyp_18,mostyp_19,mostyp_20,mostyp_21,mostyp_22,mostyp_23,mostyp_24,mostyp_25,mostyp_26,mostyp_27,mostyp_28,mostyp_29,mostyp_30,mostyp_31,mostyp_32,mostyp_33,mostyp_34,mostyp_35,mostyp_36,mostyp_37,mostyp_38,mostyp_39,mostyp_40,mostyp_41,MOSHOO_1,MOSHOO_2,MOSHOO_3,MOSHOO_4,MOSHOO_5,MOSHOO_6,MOSHOO_7,MOSHOO_8,MOSHOO_9,MOSHOO_10
2217,3,3,2,0,0,0,0,0.1681897497,,0,0,0,0,5.5,69,56,0,56,0,17,30,0,30,43,43,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2218,4,3,2,0,0,0,0,0.1360299993,,0,0,0,17,5.5,56,30,69,17,5.5,5.5,17,0,5.5,5.5,69,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2219,2,1,0,0,0,0,0,0.629115348,,0,0,0,17,5.5,30,94,5.5,69,0,0,5.5,5.5,17,82,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2221,3,4,3,0,0,0,0,0.5084697886,,0,0,0,30,5.5,5.5,56,30,17,5.5,0,17,0,5.5,17,43,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2223,3,4,3,0,0,0,1,0.6502466736,,0,0,0,30,5.5,5.5,56,30,17,5.5,0,17,0,5.5,17,43,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2225,3,1,1,0,0,0,0,0.0716156396,,0,0,0,5.5,5.5,56,82,5.5,69,5.5,0,0,5.5,17,82,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2226,3,2,0,0,0,0,0,0.2601127304,,0,0,0,30,5.5,30,56,43,30,0,0,5.5,0,0,30,43,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2227,3,2,2,0,0,0,0,0.4329487511,,0,0,0,5.5,5.5,17,82,17,69,5.5,0,17,0,17,69,17,17,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2228,4,1,1,0,0,0,0,0.4334863138,,0,0,0,43,5.5,56,82,0,56,0,0,56,5.5,43,82,17,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2229,3,0,0,0,0,0,0,0.5188269049,,0,0,0,56,17,30,100,0,43,0,0,0,0,30,82,0,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2232,3,3,0,0,0,0,0,0.3125284046,,0,0,0,17,5.5,17,43,43,17,5.5,5.5,0,5.5,5.5,17,56,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2234,3,0,2,0,0,0,0,0.3371300103,,0,0,0,0,5.5,56,82,5.5,56,0,5.5,5.5,30,30,94,17,30,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2235,2,2,0,0,0,0,0,0.2954679338,,0,0,0,30,5.5,0,82,17,56,0,0,0,0,0,43,17,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2238,3,1,1,0,0,0,0,0.5145454679,,0,0,0,30,5.5,56,94,5.5,30,5.5,0,43,30,43,56,5.5,17,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2239,2,4,0,0,0,0,0,0.4076793466,,0,0,0,5.5,5.5,56,100,0,5.5,0,0,5.5,56,56,56,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2240,3,0,2,0,0,0,0,0.500784761,,0,0,75,0,5.5,56,94,43,56,56,0,0,0,0,56,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2241,2,1,1,0,0,0,0,0.2978622035,,0,0,0,17,5.5,56,56,5.5,56,0,5.5,0,0,5.5,17,43,17,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2242,2,0,2,0,0,0,0,0.6640712696,,0,0,0,56,5.5,43,56,0,43,43,0,56,0,56,43,43,5.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2243,4,0,1,0,0,0,0,0.0098165958,,0,0,0,5.5,5.5,17,100,5.5,69,0,0,43,17,43,94,0,43,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2245,5,2,2,0,0,0,0,0.0502051795,,0,0,0,0,17,0,56,43,0,5.5,0,43,43,43,43,43,43,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2248,2,1,0,0,0,0,0,0.3958105819,,0,0,0,5.5,5.5,30,100,5.5,43,0,0,30,5.5,5.5,17,0,17,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2249,3,1,4,0,0,0,0,0.5903362704,,0,0,0,17,5.5,30,82,17,56,0,5.5,5.5,5.5,17,82,17,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2250,4,0,5,0,0,0,0,0.4552983574,,0,0,0,43,17,56,82,5.5,30,17,0,30,17,17,69,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2251,4,3,2,0,0,0,0,0.5466006703,,0,0,0,17,5.5,56,30,69,17,5.5,5.5,17,0,5.5,5.5,69,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2252,5,1,0,0,0,0,0,0.0432303949,,0,0,0,30,5.5,43,100,17,30,0,0,56,17,30,69,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2254,3,0,0,0,0,0,0,0.0763998661,,0,0,0,56,17,30,100,0,43,0,0,0,0,30,82,0,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2255,4,3,0,0,0,0,0,0.580668072,,0,0,0,43,5.5,82,17,82,5.5,0,0,56,0,0,17,82,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2257,3,9,2,0,0,0,0,0.4618066463,,0,0,0,0,5.5,56,94,56,0,0,0,0,0,43,0,5.5,5.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2258,5,4,0,0,0,0,0,0.5458149801,,0,0,0,0,17,30,56,43,56,5.5,0,43,0,17,56,43,17,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2259,2,1,3,0,0,0,0,0.6525601114,,0,0,0,69,5.5,30,56,30,30,17,0,0,0,30,30,43,0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2262,3,3,1,0,0,0,0,0.4004660437,,0,0,0,30,5.5,43,69,30,30,5.5,0,5.5,0,17,30,30,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2264,3,2,0,0,0,0,0,0.0610844121,,0,0,0,17,5.5,30,56,5.5,43,17,17,17,17,30,56,43,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2265,3,1,1,0,0,0,0,0.5525044066,,0,0,0,43,5.5,43,43,43,5.5,5.5,0,17,0,5.5,5.5,56,17,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2266,2,2,0,0,0,0,0,0.2418095098,,0,0,0,30,5.5,30,94,5.5,43,0,0,56,5.5,43,17,5.5,5.5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2267,3,0,2,0,0,0,0,0.2635440897,,0,0,0,17,5.5,17,56,17,43,0,0,5.5,5.5,17,43,43,5.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2268,3,2,1,0,0,0,0,0.3979028135,,0,0,0,30,5.5,30,82,30,43,0,0,43,5.5,43,69,17,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2269,4,2,1,0,0,0,0,0.5203116539,,0,0,0,17,5.5,30,69,30,43,5.5,5.5,30,5.5,17,43,30,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2270,3,1,1,0,0,0,0,0.0676464285,,0,0,0,17,5.5,30,82,5.5,56,5.5,5.5,17,5.5,17,56,17,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2271,2,2,2,0,0,0,0,0.3480622174,,0,0,0,43,5.5,0,82,17,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2273,3,1,1,0,0,0,0,0.6160530213,,0,0,0,17,5.5,43,82,5.5,56,5.5,5.5,30,5.5,43,56,17,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2274,3,4,1,0,0,0,0,0.1949883123,,0,0,0,56,5.5,43,56,43,30,0,0,5.5,0,5.5,5.5,43,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2278,3,0,1,0,0,0,0,0.3655989186,,0,0,0,0,5.5,17,82,0,100,0,0,0,0,0,100,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2279,2,1,1,0,0,0,0,0.2198337192,,0,0,0,5.5,5.5,56,82,5.5,56,5.5,0,0,43,17,94,17,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2280,4,2,1,0,0,0,0,0.2578678109,,0,0,0,17,5.5,30,69,30,43,5.5,5.5,30,5.5,17,43,30,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2281,4,7,0,0,0,0,0,0.2011415587,,0,0,0,17,5.5,17,17,30,17,17,56,0,0,17,17,82,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2282,2,0,4,0,0,0,0,0.5817198207,,0,0,0,43,17,17,100,0,56,0,17,0,0,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2283,3,0,1,0,0,0,0,0.3265201907,,0,0,0,30,5.5,43,82,5.5,43,0,5.5,30,5.5,17,56,17,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2284,3,4,1,0,0,0,0,0.5301378893,,0,0,0,0,5.5,30,69,43,30,5.5,5.5,0,30,0,56,30,0,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2285,3,0,2,0,0,0,0,0.0280094948,,0,0,0,43,5.5,5.5,100,5.5,56,0,0,30,5.5,43,69,0,17,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2288,3,2,2,0,0,0,0,0.2803818352,,0,0,0,30,5.5,30,56,30,30,17,5.5,17,5.5,5.5,43,43,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2292,4,7,0,0,0,0,0,0.3896567861,,0,0,0,17,5.5,17,17,30,17,17,56,0,0,17,17,82,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2293,2,5,1,0,0,0,1,0.6767252715,,0,0,0,5.5,5.5,43,69,5.5,30,0,0,94,0,30,0,30,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2294,3,1,2,0,0,0,0,0.342354933,,0,0,0,69,5.5,43,30,17,17,5.5,0,0,0,0,69,69,5.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2296,3,0,4,0,0,0,0,0.2904182744,,0,0,0,17,17,43,94,0,69,0,17,17,0,0,82,5.5,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2297,3,1,1,0,0,0,0,0.5522654213,,0,0,0,5.5,5.5,17,94,17,30,0,5.5,43,17,30,56,5.5,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2298,2,0,0,0,0,0,0,0.3066131344,,0,0,0,0,17,82,100,0,69,17,0,0,17,17,69,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2299,4,3,0,0,0,0,0,0.243163772,,0,0,0,17,30,30,56,43,43,5.5,5.5,17,5.5,17,43,43,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2305,3,1,2,0,0,0,0,0.574756101,,0,0,0,5.5,5.5,30,82,17,56,5.5,5.5,30,17,30,69,17,5.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2306,2,0,0,0,0,0,0,0.3851427978,,0,0,0,0,5.5,43,100,0,43,0,0,43,0,17,43,0,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2307,2,0,0,0,0,0,0,0.0542399138,,0,0,0,0,5.5,30,56,0,100,0,0,0,0,30,69,43,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2309,3,0,2,0,0,0,0,0.6994248264,,0,0,0,0,5.5,56,94,43,56,56,0,0,0,0,56,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2310,4,3,0,0,0,0,0,0.4913537067,,0,0,0,56,5.5,30,17,17,17,0,17,43,0,0,30,82,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2313,1,1,1,0,0,0,0,0.3447382927,,0,0,0,56,5.5,43,94,5.5,43,0,0,69,0,43,5.5,5.5,5.5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2314,3,2,2,0,0,0,0,0.2064422039,,0,0,0,17,5.5,30,82,17,30,5.5,5.5,30,17,30,56,17,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2315,3,4,0,0,0,0,0,0.5771704123,,0,0,0,5.5,5.5,43,94,30,43,0,0,30,0,5.5,43,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2317,5,0,0,0,0,0,0,0.19774395,,0,0,0,0,5.5,56,82,0,56,0,0,82,43,43,94,17,5.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2318,3,1,2,0,0,0,0,0.5188638924,,0,0,0,30,5.5,56,94,5.5,43,5.5,5.5,17,5.5,17,69,5.5,5.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2319,2,6,0,0,0,0,0,0.2997165277,,0,0,0,30,5.5,94,17,56,17,17,5.5,56,0,0,0,82,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2321,5,2,0,0,0,0,1,0.3571610816,,0,0,0,69,17,17,69,69,0,0,0,17,0,0,17,30,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2323,4,0,0,0,1,0,0,0.2298898963,,0,0,0,17,5.5,56,94,17,30,5.5,0,17,43,43,94,5.5,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2328,4,1,0,0,0,0,0,0.5471810492,,0,0,0,17,5.5,30,69,17,56,5.5,5.5,43,17,17,56,30,5.5,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2331,3,0,2,0,0,0,0,0.6995915508,,0,0,0,56,5.5,43,56,56,43,5.5,0,5.5,0,17,94,43,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2332,3,2,3,0,0,0,0,0.1199276625,,0,0,0,5.5,5.5,69,56,17,56,0,0,5.5,0,0,17,43,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2333,2,2,2,0,0,0,0,0.5211400848,,0,0,0,43,5.5,43,56,17,17,56,0,56,0,30,30,43,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2334,4,0,2,0,0,0,0,0.247787831,,0,0,0,17,5.5,56,82,5.5,17,0,0,30,56,82,94,17,5.5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2339,2,0,4,0,0,0,0,0.038798776,,0,0,0,43,17,17,100,0,56,0,17,0,0,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2340,3,2,2,0,0,0,0,0.6724193574,,0,0,0,17,5.5,43,43,30,30,5.5,5.5,17,0,17,30,56,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2341,3,5,0,0,0,0,0,0.6547185917,,0,0,0,17,5.5,30,56,30,17,30,5.5,0,5.5,5.5,17,43,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2342,2,3,3,0,0,1,0,0.0295720766,,350,0,0,56,5.5,17,30,30,17,30,0,0,0,30,0,69,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2344,3,1,0,0,0,0,0,0.4063063103,,0,0,0,17,5.5,17,82,5.5,56,0,0,17,17,43,69,17,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
