SeqNum,MAANTH,MGEMLE,MGEMOM,APERSA,AWAPAR,AMOTSC,Resp,rand,RespHoldout,pwapar2,PAANHA2,PPERSA2,MGODRK2,MGODPR2,MRELGE2,MFALLE2,MFWEKI2,MOPLHO2,MSKA2,MSKB12,MSKB22,MSKC2,MHHUUR2,MAUT12,MAUT22,MAUT02,MINKGE2,mostyp_1,mostyp_2,mostyp_3,mostyp_4,mostyp_5,mostyp_7,mostyp_8,mostyp_9,mostyp_10,mostyp_11,mostyp_12,mostyp_13,mostyp_14,mostyp_15,mostyp_16,mostyp_17,mostyp_18,mostyp_19,mostyp_20,mostyp_21,mostyp_22,mostyp_23,mostyp_24,mostyp_25,mostyp_26,mostyp_27,mostyp_28,mostyp_29,mostyp_30,mostyp_31,mostyp_32,mostyp_33,mostyp_34,mostyp_35,mostyp_36,mostyp_37,mostyp_38,mostyp_39,mostyp_40,mostyp_41,MOSHOO_1,MOSHOO_2,MOSHOO_3,MOSHOO_4,MOSHOO_5,MOSHOO_6,MOSHOO_7,MOSHOO_8,MOSHOO_9,MOSHOO_10
3206,3,0,2,0,0,0,,0.9756182614,0,0,0,0,0,5.5,43,56,43,56,0,0,0,0,5.5,5.5,43,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3211,4,2,3,0,0,0,,0.8085284339,0,0,0,0,56,5.5,43,43,30,17,5.5,0,30,5.5,5.5,43,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3219,2,3,1,0,0,0,,0.7212296127,0,0,0,0,17,5.5,43,56,43,5.5,5.5,5.5,0,0,0,17,43,17,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3220,3,0,0,0,0,0,,0.8774767951,0,0,0,0,56,5.5,43,100,0,17,0,0,17,0,17,17,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3222,3,3,0,0,0,0,,0.8113751601,0,0,0,0,17,5.5,17,94,17,56,0,0,17,0,17,69,5.5,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3225,3,4,0,0,1,0,,0.8312994264,0,0,0,0,5.5,5.5,43,43,69,5.5,0,0,0,30,30,30,56,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3229,2,1,1,0,0,0,,0.809133219,0,0,0,0,17,5.5,56,56,5.5,56,0,5.5,0,0,5.5,17,43,17,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3235,4,2,1,0,3,0,,0.9918768425,0,0,0,0,17,5.5,5.5,69,17,43,5.5,0,30,5.5,17,30,30,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3237,3,2,3,0,0,0,,0.853308923,1,0,0,0,17,5.5,5.5,56,43,5.5,5.5,0,5.5,0,5.5,5.5,43,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3239,3,2,2,0,0,0,,0.7593236285,0,0,0,0,30,5.5,56,56,30,30,17,0,5.5,17,5.5,43,43,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3240,3,2,4,0,0,0,,0.9140106663,0,0,0,0,5.5,5.5,0,43,17,69,17,0,5.5,0,30,56,56,30,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3245,3,3,0,0,0,0,,0.9087148727,1,0,0,0,56,5.5,0,82,5.5,17,30,0,30,17,43,30,17,17,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3246,3,1,2,0,0,0,,0.731972129,0,0,0,0,17,17,30,56,17,30,30,5.5,5.5,30,30,69,43,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3249,4,3,1,0,0,0,,0.8621380594,0,0,0,0,17,17,30,82,30,30,5.5,5.5,30,5.5,17,43,17,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3250,3,0,0,0,0,0,,0.7836001435,0,0,0,0,0,5.5,56,82,0,94,0,0,0,5.5,17,100,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3255,3,3,0,0,1,0,,0.8258640104,0,0,0,0,17,5.5,30,56,30,17,5.5,5.5,0,5.5,17,5.5,43,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3262,5,3,0,0,0,0,,0.7881301221,0,0,0,0,0,43,30,17,69,30,0,0,43,0,0,30,82,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3269,2,3,1,0,0,0,,0.7342975977,0,0,0,0,17,5.5,30,43,56,17,5.5,0,5.5,0,17,17,56,17,5.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3272,3,1,0,0,0,0,,0.8632634971,0,0,0,0,17,5.5,17,82,5.5,56,0,0,17,17,43,69,17,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3274,3,4,2,0,0,0,,0.7090814503,1,0,0,0,17,5.5,0,56,43,17,30,0,0,30,43,43,43,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3278,3,0,0,0,0,0,,0.7081121657,0,0,0,0,56,17,30,100,0,43,0,0,0,0,30,82,0,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3281,2,0,0,0,0,0,,0.8215183186,0,0,0,0,43,5.5,56,82,0,30,17,0,17,0,17,30,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3286,2,1,0,0,0,0,,0.9116338384,0,0,0,0,17,5.5,43,82,17,56,5.5,0,56,5.5,43,43,17,5.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3287,3,0,3,0,0,0,,0.8384844832,0,0,0,0,30,5.5,30,82,5.5,43,17,0,5.5,5.5,30,82,17,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3289,2,2,2,0,0,0,,0.7351012308,0,0,0,0,43,17,43,69,17,17,0,17,0,0,17,17,30,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3291,4,1,0,0,0,0,,0.9523744769,0,0,0,0,17,5.5,30,69,17,56,5.5,5.5,43,17,17,56,30,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3296,2,2,1,0,0,0,,0.8574856533,0,0,0,0,5.5,5.5,56,94,30,43,5.5,5.5,43,0,0,43,5.5,0,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3301,3,0,4,0,0,0,,0.8048937506,0,0,0,0,17,5.5,17,69,17,56,0,0,0,17,17,69,30,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3302,4,1,1,0,0,0,,0.9759250912,0,0,0,0,5.5,5.5,30,69,17,43,5.5,5.5,43,17,30,69,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3311,2,0,3,0,0,0,,0.8063151901,0,0,0,0,30,5.5,43,100,0,69,17,0,0,0,30,69,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3313,3,2,0,0,0,1,,0.9190251459,0,75,0,0,30,5.5,43,43,56,5.5,17,5.5,0,5.5,5.5,17,56,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3316,3,1,2,0,0,0,,0.7962573174,0,0,0,0,30,5.5,56,94,5.5,43,5.5,5.5,17,5.5,17,69,5.5,5.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3321,3,2,1,0,0,0,,0.8894307808,0,0,0,0,17,5.5,30,82,17,43,5.5,5.5,17,17,17,69,17,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3324,3,2,2,0,0,0,,0.7442738785,0,0,0,0,56,5.5,43,56,56,17,0,0,0,0,30,82,43,5.5,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3328,3,4,3,0,0,0,,0.8144911061,0,0,0,0,5.5,5.5,17,43,56,30,30,5.5,5.5,0,5.5,17,56,17,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3329,3,0,1,0,0,0,,0.8738194908,0,0,0,0,0,5.5,30,69,0,17,0,0,0,82,100,82,30,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3332,2,5,2,0,0,0,,0.8808715064,0,0,0,0,0,5.5,43,56,0,0,0,56,17,0,0,0,43,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3334,3,1,0,0,2,0,,0.9461900419,0,0,0,0,5.5,5.5,0,82,0,69,5.5,0,0,17,30,94,17,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3338,2,0,5,0,0,0,,0.8378791808,0,0,0,0,0,5.5,43,82,0,82,17,17,0,0,0,56,17,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3339,2,0,2,0,0,0,,0.9041186361,0,0,0,0,0,5.5,0,82,0,56,0,0,0,0,56,100,17,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3340,3,2,3,0,0,0,,0.7256668078,0,0,0,0,43,5.5,43,56,30,43,17,0,17,0,30,69,43,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3341,5,1,1,0,0,0,,0.9526476548,0,0,0,0,30,5.5,17,56,30,17,5.5,5.5,30,5.5,17,30,43,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3347,2,1,1,0,0,0,,0.7480804584,0,0,0,0,5.5,5.5,43,94,5.5,94,0,0,30,0,0,94,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3348,4,5,5,0,0,0,,0.7078399205,0,0,0,0,17,5.5,56,17,94,0,17,5.5,17,0,0,17,82,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3350,3,0,3,0,0,0,,0.7926713055,0,0,0,0,30,5.5,30,82,5.5,43,17,0,5.5,5.5,30,82,17,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3353,3,0,1,0,0,0,,0.7395576293,0,0,0,0,17,5.5,30,94,0,56,0,0,30,17,30,82,5.5,5.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3357,4,1,0,0,0,0,,0.7543383468,0,0,0,0,17,17,30,69,17,56,5.5,5.5,43,17,17,56,30,5.5,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3360,4,0,0,0,0,0,,0.8926302222,0,0,0,0,0,5.5,17,82,30,56,0,0,0,43,17,100,17,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3364,4,0,0,0,0,0,,0.7956886626,0,0,0,0,17,5.5,30,69,17,43,0,0,0,0,0,43,30,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3368,2,1,0,0,0,0,,0.941777647,0,0,0,0,30,5.5,0,82,5.5,56,30,0,43,5.5,43,30,17,17,5.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3372,4,2,1,0,0,0,,0.8821499207,0,0,75,0,30,5.5,43,69,30,30,5.5,0,43,0,17,43,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3377,3,1,1,0,0,0,,0.8204281883,0,0,0,0,17,5.5,30,94,5.5,56,0,0,43,5.5,43,56,5.5,5.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3380,3,0,3,0,0,0,,0.8086246018,0,0,0,0,56,5.5,17,17,30,5.5,0,0,30,0,5.5,30,82,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3385,3,1,1,0,0,0,,0.7393871819,0,0,0,25,17,5.5,30,94,5.5,56,0,0,43,5.5,43,56,5.5,5.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3386,4,0,2,0,0,0,,0.7144422288,0,0,0,0,56,5.5,56,69,43,43,0,0,43,0,0,94,30,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3395,3,1,1,0,0,0,,0.9709825106,0,0,0,0,5.5,5.5,69,94,0,69,5.5,0,5.5,17,30,82,5.5,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3401,3,0,2,0,0,0,,0.7469607027,0,0,0,0,43,5.5,5.5,56,30,30,17,5.5,0,0,5.5,56,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3403,3,0,3,0,0,0,,0.7045287894,0,0,0,0,56,5.5,17,17,30,5.5,0,0,30,0,5.5,30,82,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3405,3,0,3,0,0,0,,0.9711624952,0,0,0,0,43,5.5,5.5,69,5.5,56,0,5.5,0,0,0,69,30,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3412,2,0,1,0,0,0,,0.7566594713,0,0,0,0,94,5.5,30,69,94,5.5,0,0,0,0,5.5,94,30,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3413,3,0,0,0,0,0,,0.7708172415,0,0,0,0,17,5.5,30,94,5.5,69,0,0,30,5.5,30,69,5.5,17,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3415,3,1,1,0,0,0,,0.9328041523,0,0,0,0,30,5.5,56,94,5.5,43,0,0,17,5.5,43,56,5.5,5.5,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3419,2,0,1,0,0,0,,0.8252576761,0,0,0,0,56,5.5,0,69,0,30,0,0,0,0,17,43,30,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3426,3,2,0,0,0,0,,0.7375284213,0,0,0,0,17,5.5,30,82,17,56,17,0,43,5.5,30,43,17,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3428,3,1,2,0,0,0,,0.8095759916,0,0,0,0,17,5.5,17,69,5.5,69,5.5,0,5.5,5.5,43,69,30,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3433,3,2,1,0,0,0,,0.9758958714,0,0,0,0,5.5,5.5,43,82,5.5,43,5.5,5.5,30,0,5.5,17,17,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3442,2,0,4,0,0,0,,0.7671207407,0,0,0,0,30,17,43,100,0,56,5.5,0,0,0,17,56,0,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3443,2,0,1,0,0,0,,0.8117109159,0,0,0,0,17,5.5,56,82,17,56,0,0,17,30,17,56,17,5.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3444,3,4,2,0,0,0,,0.9424403715,0,0,0,0,43,5.5,30,56,17,17,17,0,0,0,82,30,43,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3445,3,0,0,0,0,0,,0.8979453491,0,0,0,0,5.5,5.5,43,82,0,82,0,0,5.5,5.5,69,69,17,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3446,3,2,2,0,0,0,,0.8337707663,0,0,0,0,17,5.5,30,82,17,30,5.5,5.5,30,17,30,56,17,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3447,3,0,3,0,0,0,,0.8363332217,0,0,0,0,0,5.5,69,100,0,69,0,0,0,30,43,100,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3450,2,0,4,0,0,0,,0.8566249306,0,0,0,0,43,5.5,17,100,0,56,0,17,0,0,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3458,3,3,1,0,0,0,,0.9487161343,0,0,0,0,5.5,5.5,5.5,56,56,17,17,0,0,30,0,43,43,0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3465,2,5,3,0,0,0,,0.8783566844,0,0,0,0,5.5,5.5,56,17,56,17,30,0,0,0,17,17,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3470,3,1,1,0,0,0,,0.8221524618,0,0,0,0,17,5.5,5.5,69,5.5,56,5.5,0,17,5.5,30,56,30,17,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3471,3,1,2,0,0,0,,0.7087266621,0,0,0,0,17,5.5,30,82,5.5,43,5.5,5.5,17,5.5,30,56,17,17,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3472,4,0,0,0,0,0,,0.7033373423,0,0,0,0,30,5.5,17,82,0,30,0,0,17,17,30,56,17,43,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3473,2,2,1,0,0,0,,0.8406032426,0,0,0,0,30,5.5,17,56,17,30,0,0,56,0,30,17,43,5.5,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3478,3,3,0,0,0,0,,0.9035374154,0,0,0,0,17,17,17,82,5.5,43,0,0,5.5,5.5,43,56,17,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
